Experiment_ID,Cell_Line,Cell_Type,Synthesis_Method,Surface_Coating,Core_Size_nm,Zeta_Potential_mV,Concentration,Exposure_Time,Cell_Viability,ROS,LDH,Apoptosis,Hemolysis,Comet_Tail_Moment,Selectivity_Index,Toxicity_Score,IC50,Risk_Level,ISO_10993_Status
EXP-ZNO-004712,PBMCs,Normal,Green_Synthesis,PEG_Coated,42.9,22.4,17.05,6,94.36,0.3,0.0,3.82,0.1,2.41,1.0,1.97,153.11,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004713,HeLa,Cancer,Chemical_Precipitation,Bare_ZnO,28.8,14.2,17.47,12,87.41,8.16,10.25,7.77,0.1,1.85,1.23,10.58,52.77,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004714,Primary_HDF,Normal,Green_Synthesis,Bare_ZnO,19.8,33.9,53.8,48,65.34,14.33,18.19,10.18,1.35,4.72,1.0,11.73,70.61,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004715,HeLa,Cancer,Chemical_Precipitation,Bare_ZnO,20.8,12.4,37.67,6,75.22,20.37,21.85,18.8,0.47,4.32,0.97,22.47,67.25,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004716,Primary_HDF,Normal,Green_Synthesis,Bare_ZnO,74.3,-7.7,62.57,72,45.01,32.47,20.9,16.5,1.84,5.55,1.0,19.01,61.27,Low,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004717,Jurkat,Cancer,Chemical_Precipitation,Chitosan_Coated,42.1,34.5,22.44,48,45.34,35.08,35.3,58.73,0.51,5.03,2.68,63.61,24.25,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004718,HEK293,Normal,Sol-Gel,Silica_Coated,58.3,-4.8,8.11,24,100.0,0.0,0.88,0.0,0.27,1.0,1.0,0.14,60.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004719,PBMCs,Normal,Sol-Gel,PEG_Coated,83.5,-23.3,32.15,12,89.13,3.64,5.48,6.68,0.1,1.88,1.0,6.27,96.1,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004720,HCT-116,Cancer,Hydrothermal,Silica_Coated,79.3,4.8,1.71,24,95.43,4.11,4.3,2.19,0.1,1.75,1.93,4.63,33.6,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004721,HCT-116,Cancer,Green_Synthesis,Chitosan_Coated,76.3,4.9,74.66,48,24.12,31.92,33.33,51.23,1.97,10.79,1.73,49.58,37.66,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004722,L929,Normal,Green_Synthesis,Bare_ZnO,55.7,21.0,6.05,48,98.53,0.0,0.0,0.0,0.1,2.23,1.0,0.38,66.69,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004723,A549,Cancer,Sol-Gel,Chitosan_Coated,72.8,-12.1,8.51,48,89.97,9.72,3.84,7.04,0.11,2.3,1.82,9.3,35.78,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004724,PBMCs,Normal,Green_Synthesis,Bare_ZnO,16.2,28.5,43.46,12,78.82,11.31,11.81,10.4,0.68,2.21,1.0,9.68,92.41,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004725,HepG2,Cancer,Chemical_Precipitation,Silica_Coated,47.6,23.0,42.55,12,56.89,30.1,23.38,35.57,0.28,4.66,1.32,37.55,49.25,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004726,Caco-2,Normal,Hydrothermal,Bare_ZnO,47.7,25.3,105.72,12,32.97,50.16,40.54,39.39,2.45,9.51,1.0,45.54,66.91,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004727,L929,Normal,Chemical_Precipitation,Chitosan_Coated,21.4,34.4,78.0,24,46.93,22.06,20.32,31.94,0.7,4.86,1.0,28.55,75.07,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004728,HeLa,Cancer,Hydrothermal,PEG_Coated,46.6,19.8,52.53,12,68.05,7.55,16.73,20.69,0.19,3.38,0.83,19.46,78.29,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004729,MCF-7,Cancer,Chemical_Precipitation,Silica_Coated,94.5,0.7,60.18,24,25.09,56.85,47.24,69.77,1.76,10.47,2.02,81.56,32.2,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004730,Primary_HDF,Normal,Chemical_Precipitation,Bare_ZnO,36.2,-0.1,4.09,72,98.09,0.0,0.55,3.36,0.1,1.0,1.0,0.99,45.09,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004731,HepG2,Cancer,Hydrothermal,Bare_ZnO,38.8,-13.4,36.79,6,72.83,22.66,23.05,20.38,0.74,2.95,0.91,22.27,71.64,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004732,PBMCs,Normal,Sol-Gel,Bare_ZnO,33.0,3.2,2.54,48,100.0,4.38,0.0,0.0,0.27,1.17,1.0,0.79,45.51,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004733,CHO,Normal,Chemical_Precipitation,PEG_Coated,61.0,24.6,20.26,24,92.54,2.94,7.97,8.24,0.1,2.18,1.0,5.91,65.78,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004734,Jurkat,Cancer,Sol-Gel,Silica_Coated,92.1,-31.0,19.69,72,47.31,42.87,29.47,49.93,1.15,5.15,3.41,56.45,19.06,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004735,HCT-116,Cancer,Sol-Gel,Silica_Coated,82.0,7.4,58.66,72,18.43,58.47,39.56,71.69,4.15,15.63,2.98,80.49,21.78,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004736,Jurkat,Cancer,Sol-Gel,Bare_ZnO,48.4,-21.7,60.98,48,12.72,100.0,86.62,79.23,6.96,15.91,2.96,100.0,21.97,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004737,PBMCs,Normal,Hydrothermal,Silica_Coated,71.6,29.0,14.65,12,88.22,8.13,4.18,7.27,0.1,1.52,1.0,6.93,77.62,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004738,HEK293,Normal,Green_Synthesis,Bare_ZnO,19.7,3.1,17.19,24,92.33,3.07,0.92,0.47,0.14,1.69,1.0,2.72,75.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004739,HEK293,Normal,Hydrothermal,Chitosan_Coated,40.3,-9.6,20.78,24,87.39,0.0,1.82,6.55,0.1,1.79,1.0,5.34,75.6,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004740,HeLa,Cancer,Green_Synthesis,Silica_Coated,44.7,2.6,12.74,24,89.7,8.55,0.0,5.88,0.1,2.82,1.16,5.21,56.25,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004741,CHO,Normal,Green_Synthesis,PEG_Coated,80.8,-17.6,27.87,24,84.69,0.0,3.14,7.43,0.1,2.3,1.0,5.48,89.38,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004742,A549,Cancer,Sol-Gel,Chitosan_Coated,72.1,-18.4,39.46,12,67.96,15.32,9.51,25.58,0.17,4.24,1.12,25.78,58.12,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004743,Primary_HDF,Normal,Chemical_Precipitation,Silica_Coated,65.9,19.4,27.55,12,83.27,6.95,3.74,10.75,0.27,1.1,1.0,8.15,84.43,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004744,CHO,Normal,Hydrothermal,Chitosan_Coated,91.6,23.7,7.43,6,95.66,7.96,0.0,0.85,0.28,2.29,1.0,3.13,112.58,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004745,Jurkat,Cancer,Sol-Gel,Bare_ZnO,75.0,31.6,38.62,24,37.43,72.35,65.44,59.27,3.41,7.66,2.32,79.26,28.0,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004746,HeLa,Cancer,Sol-Gel,Bare_ZnO,69.1,-3.8,85.07,6,41.82,47.15,43.37,41.86,1.47,6.05,0.89,46.45,73.1,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004747,MCF-7,Cancer,Sol-Gel,PEG_Coated,72.9,3.6,1.76,24,96.45,0.0,0.0,6.19,0.27,1.0,1.43,2.8,45.5,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004748,MCF-7,Cancer,Green_Synthesis,Bare_ZnO,89.2,14.4,20.39,12,85.89,11.01,9.34,15.16,0.1,2.02,1.17,10.76,55.76,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004749,MCF-7,Cancer,Chemical_Precipitation,Chitosan_Coated,62.5,-5.3,50.89,48,28.34,38.43,39.77,63.08,0.94,9.39,2.14,71.91,30.32,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004750,A549,Cancer,Green_Synthesis,Bare_ZnO,55.1,-15.2,17.78,24,81.75,9.7,12.77,10.98,0.46,2.52,1.37,11.89,47.5,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004751,HCT-116,Cancer,Green_Synthesis,Bare_ZnO,27.6,-17.7,78.43,24,21.92,69.17,55.46,55.42,4.18,11.23,1.62,61.67,40.0,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004752,Jurkat,Cancer,Sol-Gel,PEG_Coated,39.5,10.0,5.82,72,89.84,6.66,1.43,6.65,0.1,2.08,2.62,9.17,24.78,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004753,PBMCs,Normal,Chemical_Precipitation,Chitosan_Coated,89.6,26.5,28.41,6,87.36,3.36,3.41,11.32,0.1,2.46,1.0,7.76,104.02,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004754,Primary_HDF,Normal,Chemical_Precipitation,Bare_ZnO,38.5,13.9,37.83,24,72.22,20.96,14.66,13.4,1.07,3.38,1.0,15.66,66.24,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004755,CHO,Normal,Hydrothermal,PEG_Coated,36.0,-29.0,56.19,12,73.33,6.49,5.95,15.4,0.1,1.87,1.0,13.46,95.69,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004756,HCT-116,Cancer,Sol-Gel,Bare_ZnO,49.8,12.0,17.77,72,60.35,43.9,40.78,38.24,0.64,3.81,2.98,47.62,21.78,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004757,CHO,Normal,Sol-Gel,Silica_Coated,15.3,-10.2,18.66,12,91.99,3.67,4.05,5.25,0.1,1.75,1.0,4.93,70.1,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004758,NIH-3T3,Normal,Sol-Gel,Chitosan_Coated,35.2,30.8,33.5,12,87.15,1.93,0.0,6.92,0.1,2.3,1.0,5.5,99.42,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004759,A549,Cancer,Sol-Gel,PEG_Coated,15.4,20.1,101.81,12,31.36,20.35,24.57,60.54,0.63,9.2,1.03,53.71,62.96,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004760,HepG2,Cancer,Hydrothermal,Bare_ZnO,65.8,28.5,80.93,12,34.66,54.56,50.06,46.01,1.54,8.26,1.16,52.45,56.21,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004761,HeLa,Cancer,Sol-Gel,Chitosan_Coated,65.0,-16.8,20.61,24,83.58,1.45,9.88,15.92,0.33,2.92,1.2,10.79,54.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004762,Primary_HDF,Normal,Hydrothermal,Silica_Coated,78.6,31.8,66.08,12,62.83,10.03,9.09,13.53,0.49,3.65,1.0,14.3,96.36,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004763,MCF-7,Cancer,Chemical_Precipitation,Chitosan_Coated,75.9,-10.9,96.51,12,29.23,43.77,41.14,72.68,0.95,10.85,1.32,74.43,49.25,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004764,HEK293,Normal,Green_Synthesis,Bare_ZnO,52.6,33.0,27.13,72,78.52,12.22,8.95,7.82,0.65,3.17,1.0,9.12,51.06,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004765,HEK293,Normal,Green_Synthesis,Bare_ZnO,66.3,-34.9,21.86,72,81.02,11.58,10.37,7.87,0.61,3.27,1.0,8.45,51.06,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004766,HEK293,Normal,Sol-Gel,Bare_ZnO,31.6,31.1,50.5,48,50.02,38.48,34.27,27.86,2.18,5.82,1.0,32.58,47.08,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004767,HepG2,Cancer,Chemical_Precipitation,Silica_Coated,88.6,22.1,35.37,48,42.05,38.95,35.08,43.13,1.03,5.92,2.14,50.3,30.32,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004768,NIH-3T3,Normal,Hydrothermal,Chitosan_Coated,35.1,21.4,41.32,12,85.52,3.57,1.18,9.6,0.1,3.08,1.0,6.37,104.39,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004769,HepG2,Cancer,Hydrothermal,Chitosan_Coated,53.7,-13.2,40.69,6,78.35,14.26,12.04,10.23,0.32,2.1,0.76,15.42,85.97,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004770,HEK293,Normal,Sol-Gel,PEG_Coated,57.3,-11.2,16.2,6,96.26,0.0,1.06,6.28,0.75,1.13,1.0,2.16,126.71,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004771,HEK293,Normal,Green_Synthesis,PEG_Coated,23.4,27.5,7.13,6,100.0,5.38,1.58,6.78,0.26,1.0,1.0,1.29,158.39,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004772,MCF-7,Cancer,Chemical_Precipitation,Bare_ZnO,43.4,7.5,19.08,72,55.79,50.85,45.52,43.17,1.74,4.77,2.97,56.9,21.92,High,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004773,NIH-3T3,Normal,Sol-Gel,Silica_Coated,90.2,9.9,9.43,6,99.19,2.57,0.0,0.0,0.1,1.0,1.0,0.71,105.59,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004774,CHO,Normal,Hydrothermal,Silica_Coated,78.5,21.7,7.23,24,90.45,4.62,3.83,5.37,0.1,2.12,1.0,5.42,57.75,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004775,HeLa,Cancer,Green_Synthesis,Silica_Coated,61.7,26.8,48.49,72,41.28,24.37,16.83,31.57,1.26,6.68,1.7,27.83,38.29,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004776,Jurkat,Cancer,Green_Synthesis,PEG_Coated,84.4,27.7,50.52,6,61.85,12.72,14.8,23.21,0.19,3.7,0.88,24.57,73.91,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004777,A549,Cancer,Green_Synthesis,Bare_ZnO,31.2,20.8,50.1,6,61.04,29.6,26.51,27.69,0.64,3.35,0.84,27.24,77.16,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004778,Jurkat,Cancer,Sol-Gel,Silica_Coated,68.1,27.9,81.46,6,27.63,56.9,43.21,72.21,1.17,9.89,1.43,77.98,45.49,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004779,MCF-7,Cancer,Green_Synthesis,Silica_Coated,57.5,-13.4,7.78,72,87.32,6.68,7.72,6.7,0.16,2.93,2.18,8.33,29.78,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004780,CHO,Normal,Sol-Gel,Chitosan_Coated,88.2,34.5,16.14,72,83.33,9.35,5.98,10.3,0.2,2.24,1.0,10.19,44.93,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004781,PBMCs,Normal,Green_Synthesis,PEG_Coated,76.9,24.5,105.02,24,41.76,11.21,14.98,28.65,0.57,6.31,1.0,22.19,94.25,Low,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004782,Jurkat,Cancer,Green_Synthesis,Chitosan_Coated,61.5,19.7,42.35,6,64.91,13.15,14.66,25.72,0.16,3.3,0.95,23.5,68.23,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004783,HEK293,Normal,Hydrothermal,PEG_Coated,56.6,-30.3,15.89,48,83.76,0.0,0.0,8.77,0.23,2.47,1.0,6.63,64.26,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004784,CHO,Normal,Chemical_Precipitation,PEG_Coated,39.1,5.4,42.72,24,66.8,5.44,11.54,22.62,0.24,3.43,1.0,19.84,65.78,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004785,MCF-7,Cancer,Chemical_Precipitation,Silica_Coated,79.7,-12.9,33.93,12,60.16,31.68,27.76,37.21,0.68,4.68,1.58,44.3,41.04,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004786,HCT-116,Cancer,Chemical_Precipitation,Chitosan_Coated,74.7,20.7,3.75,72,92.28,6.67,8.1,1.21,0.24,1.69,2.7,8.82,24.05,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004787,L929,Normal,Chemical_Precipitation,Chitosan_Coated,81.5,-20.9,46.45,6,83.29,2.64,6.46,8.5,0.87,2.11,1.0,8.21,121.95,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004788,NIH-3T3,Normal,Sol-Gel,Chitosan_Coated,78.9,13.4,31.17,48,68.52,6.03,12.39,20.91,0.94,3.41,1.0,15.53,61.2,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004789,A549,Cancer,Chemical_Precipitation,Bare_ZnO,73.8,3.3,4.19,72,95.31,0.0,5.41,3.64,0.1,1.42,2.73,4.35,23.8,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004790,CHO,Normal,Sol-Gel,Bare_ZnO,64.6,-10.6,45.11,12,62.95,29.9,25.29,17.88,0.1,2.65,1.0,25.42,70.1,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004791,HEK293,Normal,Chemical_Precipitation,Silica_Coated,36.4,14.4,96.11,24,26.98,37.94,30.6,49.02,2.36,9.18,1.0,46.91,55.2,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004792,HEK293,Normal,Hydrothermal,Silica_Coated,90.8,30.5,38.21,24,67.36,15.97,13.15,19.04,1.04,3.58,1.0,17.65,63.0,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004793,HepG2,Cancer,Chemical_Precipitation,Silica_Coated,20.1,-32.4,35.69,48,46.38,40.19,28.22,41.82,1.13,7.05,2.14,47.0,30.32,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004794,HCT-116,Cancer,Chemical_Precipitation,Bare_ZnO,61.1,30.7,137.44,12,6.74,100.0,100.0,92.59,10.29,18.0,1.73,100.0,37.52,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004795,MCF-7,Cancer,Hydrothermal,Silica_Coated,53.7,25.1,9.03,12,95.99,0.0,2.17,6.08,0.1,1.56,1.39,3.26,46.84,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004796,HEK293,Normal,Sol-Gel,Bare_ZnO,17.3,-9.6,23.49,6,92.81,0.52,5.27,0.3,0.57,1.77,1.0,3.58,97.47,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004797,MCF-7,Cancer,Sol-Gel,Bare_ZnO,41.1,-12.3,20.56,48,68.59,34.95,29.94,24.87,0.74,4.06,2.37,35.22,27.46,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004798,HEK293,Normal,Green_Synthesis,Silica_Coated,56.7,2.8,10.55,24,92.73,5.92,0.0,5.04,0.1,1.88,1.0,3.17,75.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004799,Jurkat,Cancer,Green_Synthesis,Bare_ZnO,63.9,4.0,19.65,6,88.25,9.86,11.36,5.87,0.44,3.81,1.14,9.71,56.86,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004800,Jurkat,Cancer,Green_Synthesis,Chitosan_Coated,93.0,-24.3,86.45,48,13.54,38.61,37.03,65.31,2.08,15.46,1.97,59.66,32.95,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004801,MCF-7,Cancer,Sol-Gel,Silica_Coated,45.7,5.4,21.57,48,59.97,30.64,19.53,30.93,1.37,4.76,2.37,37.88,27.46,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004802,HEK293,Normal,Green_Synthesis,Silica_Coated,16.0,-29.1,105.13,24,38.97,25.78,14.94,25.88,1.88,6.91,1.0,23.99,75.0,Low,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004803,Caco-2,Normal,Green_Synthesis,Chitosan_Coated,60.3,32.2,28.4,6,94.71,0.0,0.0,6.07,0.26,1.22,1.0,2.15,121.84,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004804,Jurkat,Cancer,Hydrothermal,Bare_ZnO,56.9,-11.2,26.37,72,37.39,74.28,63.69,55.65,2.26,8.02,3.25,74.87,20.01,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004805,Jurkat,Cancer,Green_Synthesis,Chitosan_Coated,65.1,-18.9,7.54,6,93.45,2.92,0.0,4.13,0.1,1.98,0.95,4.0,68.23,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004806,HepG2,Cancer,Chemical_Precipitation,Bare_ZnO,43.5,-26.4,26.24,6,81.23,18.95,16.97,18.92,1.04,2.69,1.04,19.38,62.77,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004807,PBMCs,Normal,Chemical_Precipitation,Chitosan_Coated,32.4,20.6,146.5,72,9.33,39.63,33.83,61.7,3.73,18.0,1.0,58.41,43.59,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004808,HEK293,Normal,Chemical_Precipitation,Silica_Coated,55.0,-31.1,3.51,12,100.0,1.1,2.46,3.21,1.16,1.09,1.0,0.96,70.36,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004809,PBMCs,Normal,Hydrothermal,PEG_Coated,33.5,-27.7,12.67,12,94.71,0.0,5.61,3.43,0.1,1.47,1.0,2.99,100.91,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004810,MCF-7,Cancer,Green_Synthesis,PEG_Coated,34.4,-15.8,19.42,24,85.14,7.32,5.18,9.46,0.1,2.16,1.14,9.27,56.88,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004811,CHO,Normal,Green_Synthesis,Bare_ZnO,91.4,21.5,4.23,48,98.02,0.0,0.24,0.0,0.1,1.4,1.0,0.63,53.94,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004812,L929,Normal,Chemical_Precipitation,Chitosan_Coated,93.7,13.2,32.12,6,84.8,3.42,2.51,11.16,0.1,1.67,1.0,7.45,121.95,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004813,Primary_HDF,Normal,Sol-Gel,PEG_Coated,18.6,-26.6,9.15,48,96.15,7.33,1.6,7.56,0.1,1.24,1.0,2.94,73.44,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004814,HCT-116,Cancer,Green_Synthesis,PEG_Coated,72.1,31.2,3.33,12,98.62,0.79,1.39,4.33,0.1,1.75,0.98,1.39,66.28,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004815,Jurkat,Cancer,Hydrothermal,Chitosan_Coated,61.5,-20.2,70.34,6,42.13,32.02,30.31,52.2,0.88,6.03,1.13,54.25,57.31,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004816,Jurkat,Cancer,Chemical_Precipitation,Bare_ZnO,65.2,32.5,41.5,72,19.11,100.0,92.2,84.24,6.34,12.94,3.71,100.0,17.54,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004817,NIH-3T3,Normal,Sol-Gel,PEG_Coated,58.9,13.8,20.51,24,87.53,2.47,3.38,5.95,0.1,1.81,1.0,5.77,84.5,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004818,MCF-7,Cancer,Chemical_Precipitation,Silica_Coated,33.8,2.8,70.19,72,5.29,74.38,55.21,87.32,4.05,18.0,2.97,100.0,21.92,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004819,NIH-3T3,Normal,Green_Synthesis,Silica_Coated,77.9,2.1,91.71,12,53.63,16.4,15.66,23.18,0.59,3.88,1.0,17.32,103.56,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004820,HEK293,Normal,Chemical_Precipitation,Chitosan_Coated,48.5,13.0,6.31,24,98.86,1.66,5.56,0.21,1.12,1.83,1.0,1.69,66.24,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004821,L929,Normal,Chemical_Precipitation,Bare_ZnO,29.9,0.5,60.54,24,48.51,33.83,36.08,32.82,1.65,5.36,1.0,32.01,62.56,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004822,HepG2,Cancer,Green_Synthesis,Bare_ZnO,87.0,-23.1,33.43,48,60.43,25.12,28.42,20.86,2.13,4.42,1.58,23.15,41.19,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004823,NIH-3T3,Normal,Chemical_Precipitation,Silica_Coated,67.6,-10.4,52.83,12,65.14,14.53,20.46,22.03,0.55,3.6,1.0,21.05,76.22,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-004824,HeLa,Cancer,Sol-Gel,Silica_Coated,26.0,8.6,15.63,72,72.23,17.7,11.85,15.49,0.67,2.56,2.12,19.43,30.64,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004825,Caco-2,Normal,Chemical_Precipitation,Chitosan_Coated,92.6,-3.1,137.02,24,16.62,40.52,35.82,59.68,3.09,15.02,1.0,59.85,55.2,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004826,CHO,Normal,Hydrothermal,PEG_Coated,44.7,-18.5,5.67,24,95.63,0.34,2.13,4.85,0.1,1.23,1.0,2.44,75.08,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004827,HCT-116,Cancer,Hydrothermal,Bare_ZnO,82.6,31.7,115.59,6,23.59,76.4,75.01,63.44,5.04,11.75,1.19,83.69,54.58,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-004828,NIH-3T3,Normal,Sol-Gel,Silica_Coated,87.0,-10.7,17.79,72,84.02,9.68,7.17,9.03,0.1,2.56,1.0,8.89,44.25,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004829,MCF-7,Cancer,Chemical_Precipitation,Silica_Coated,59.9,-4.0,4.25,24,93.76,5.43,3.14,3.74,0.53,1.86,2.02,6.59,32.2,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004830,Caco-2,Normal,Sol-Gel,PEG_Coated,57.2,-18.7,46.07,6,79.16,2.82,7.22,13.21,0.32,2.33,1.0,11.76,105.59,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004831,NIH-3T3,Normal,Sol-Gel,Silica_Coated,47.0,-21.4,27.26,48,71.39,16.45,10.36,12.25,0.37,3.51,1.0,15.18,51.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-004832,L929,Normal,Chemical_Precipitation,PEG_Coated,88.2,12.8,167.12,48,14.3,22.16,22.47,49.29,2.38,14.97,1.0,42.52,63.81,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
